x,y
0.0,0.0
0.012578949563923095,0.012578617838741058
0.02515789912784619,0.025155245389375847
0.037736848691769284,0.03772789267871718
0.05031579825569238,0.05029457036336618
0.06289474781961547,0.06285329004448194
0.07547369738353857,0.07540206458240159
0.08805264694746166,0.08793890841106125
0.10063159651138476,0.10046183785216795
0.11321054607530785,0.11296887142907283
0.12578949563923095,0.12545803018029603
0.13836844520315406,0.13792733797265358
0.15094739476707714,0.1503748218139367
0.16352634433100022,0.1627985121650943
0.17610529389492333,0.17519644325186898
0.18868424345884643,0.18756665337583714
0.20126319302276952,0.19990718522480458
0.2138421425866926,0.21221608618250787
0.2264210921506157,0.22449140863757258
0.2390000417145388,0.23673121029167973
0.2515789912784619,0.2489335544668916
0.264157940842385,0.2610965104120882
0.2767368904063081,0.27321815360846585
0.2893158399702312,0.28529656607404974
0.3018947895341543,0.2973298366671723
0.31447373909807735,0.30931606138886886
0.32705268866200043,0.32125334368414366
0.33963163822592357,0.33313979474205757
0.35221058778984665,0.34497353379459045
0.36478953735376973,0.3567526884142317
0.37736848691769287,0.3684753948102499
0.38994743648161595,0.38013979812359666
0.40252638604553903,0.3917440527203973
0.4151053356094621,0.4032863224839812
0.4276842851733852,0.41476478110540693
0.44026323473730833,0.4261776123724353
0.4528421843012314,0.4375230104569043
0.4654211338651545,0.4487991802004621
0.4780000834290776,0.46000433739861096
0.4905790329930007,0.4711367090830178
0.5031579825569238,0.4821945338020477
0.5157369321208469,0.4931760618994744
0.52831588168477,0.5040795557913246
0.5408948312486931,0.5149032902408126
0.5534737808126162,0.5256455526313207
0.5660527303765392,0.5363046432373824
0.5786316799404624,0.5468788754936273
0.5912106295043854,0.5573665762616421
0.6037895790683085,0.5677660860947078
0.6163685286322317,0.5780757595003707
0.6289474781961547,0.588293965200805
0.6415264277600778,0.5984190863909268
0.6541053773240009,0.608449520994217
0.666684326887924,0.6183836819162153
0.6792632764518471,0.6282199972956423
0.6918422260157702,0.6379569107531118
0.7044211755796933,0.647592881637394
0.7170001251436164,0.6571263852691885
0.7295790747075395,0.666555913182372
0.7421580242714626,0.675879973362679
0.7547369738353857,0.6850970904837809
0.7673159233993088,0.6942058061407225
0.7798948729632319,0.7032046790806838
0.7924738225271549,0.7120922854310253
0.8050527720910781,0.720867218924585
0.8176317216550012,0.7295280911221884
0.8302106712189242,0.7380735316323389
0.8427896207828474,0.7465021883280519
0.8553685703467704,0.7548127275607988
0.8679475199106935,0.7630038343715273
0.8805264694746167,0.7710742126987247
0.8931054190385397,0.7790225855834911
0.9056843686024628,0.7868476953715899
0.918263318166386,0.7945483039124437
0.930842267730309,0.8021231927550437
0.9434212172942321,0.809571163340744
0.9560001668581553,0.8168910371929053
0.9685791164220783,0.8240816561033644
0.9811580659860014,0.8311418823156935
0.9937370155499244,0.8380705987052264
1.0063159651138476,0.8448667089558177
1.0188949146777706,0.8515291377333112
1.0314738642416938,0.8580568308556875
1.0440528138056169,0.8644487554598649
1.05663176336954,0.8707039001651274
1.0692107129334631,0.8768212752331536
1.0817896624973862,0.8827999127246196
1.0943686120613092,0.8886388666523558
1.1069475616252324,0.8943372131310272
1.1195265111891555,0.8998940505233182
1.1321054607530785,0.9053084995825966
1.1446844103170015,0.9105797035920355
1.1572633598809248,0.9157068285001692
1.1698423094448478,0.920689063052863
1.1824212590087708,0.9255256189216778
1.195000208572694,0.9302157308286042
1.207579158136617,0.934758656667151
1.2201581077005401,0.9391536776197676
1.2327370572644634,0.9434000982715812
1.2453160068283864,0.9474972467204298
1.2578949563923094,0.9514444746831766
1.2704739059562327,0.9552411575982869
1.2830528555201557,0.9588866947246497
1.2956318050840787,0.9623805092366334
1.3082107546480017,0.9657220483153546
1.320789704211925,0.9689107832361495
1.333368653775848,0.9719462094522335
1.345947603339771,0.9748278466745341
1.3585265529036943,0.9775552389476861
1.3711055024676173,0.9801279547221765
1.3836844520315403,0.9825455869226277
1.3962634015954636,0.984807753012208
1.4088423511593866,0.98691409505316
1.4214213007233096,0.9888642797634357
1.4340002502872329,0.9906579985694317
1.446579199851156,0.9922949676548136
1.459158149415079,0.9937749280054242
1.4717370989790022,0.995097645450266
1.4843160485429252,0.9962629106985543
1.4968949981068482,0.9972705393728327
1.5094739476707715,0.9981203720381463
1.5220528972346945,0.9988122742272691
1.5346318467986175,0.9993461364619809
1.5472107963625406,0.9997218742703887
1.5597897459264638,0.9999394282002937
1.5723686954903868,0.9999987638285974
1.5849476450543099,0.9998998717667489
1.597526594618233,0.9996427676622299
1.6101055441821561,0.9992274921960794
1.6226844937460791,0.9986541110764565
1.6352634433100024,0.9979227150282433
1.6478423928739254,0.9970334197786902
1.6604213424378484,0.9959863660391044
1.6730002920017717,0.9947817194825853
1.6855792415656947,0.9934196707178107
1.6981581911296177,0.991900435258877
1.7107371406935408,0.9902242534911986
1.723316090257464,0.9883913906334728
1.735895039821387,0.9864021366957146
1.74847398938531,0.9842568064333687
1.7610529389492333,0.9819557392975067
1.7736318885131563,0.9794992993811165
1.7862108380770794,0.9768878753614926
1.7987897876410026,0.9741218804387363
1.8113687372049256,0.9712017522703763
1.8239476867688487,0.9681279529021188
1.836526636332772,0.9649009686947391
1.849105585896695,0.9615213102471255
1.861684535460618,0.9579895123154889
1.8742634850245412,0.9543061337287488
1.8868424345884642,0.9504717573001116
1.8994213841523873,0.9464869897348526
1.9120003337163105,0.9423524615343186
1.9245792832802335,0.9380688268961659
1.9371582328441566,0.9336367636108462
1.9497371824080796,0.9290569729543628
1.9623161319720028,0.9243301795773085
1.9748950815359259,0.9194571313902055
1.9874740310998489,0.9144385994451658
2.000052980663772,0.9092753778138886
2.012631930227695,0.9039682834620162
2.025210879791618,0.8985181561198674
2.037789829355541,0.8929258581495686
2.0503687789194642,0.8871922744086043
2.0629477284833877,0.881318312109807
2.0755266780473107,0.8753049006778131
2.0881056276112337,0.869152991601999
2.1006845771751568,0.8628635582859312
2.11326352673908,0.856437595893346
2.125842476303003,0.8498761211906867
2.1384214258669263,0.8431801723862224
2.1510003754308493,0.8363508089657762
2.1635793249947723,0.8293891115250829
2.1761582745586954,0.8222961815988096
2.1887372241226184,0.8150731414862624
2.2013161736865414,0.8077211340738071
2.213895123250465,0.800241322654032
2.226474072814388,0.7926348907416848
2.239053022378311,0.7849030418864046
2.251631971942234,0.7770469994822886
2.264210921506157,0.769068006574317
2.27678987107008,0.7609673256616678
2.289368820634003,0.7527462384979551
2.3019477701979265,0.744406045888419
2.3145267197618495,0.7359480674841035
2.3271056693257726,0.7273736415730488
2.3396846188896956,0.7186841248685385
2.3522635684536186,0.7098808922944289
2.3648425180175416,0.7009653367675978
2.377421467581465,0.6919388689775462
2.390000417145388,0.6828029171631891
2.402579366709311,0.673558926886866
2.415158316273234,0.6642083608056142
2.427737265837157,0.6547526984397353
2.4403162154010802,0.6451934359386937
2.4528951649650033,0.6355320858443845
2.4654741145289267,0.625770176851806
2.4780530640928498,0.6159092535671797
2.490632013656773,0.6059508762635484
2.503210963220696,0.5958966206338979
2.515789912784619,0.5857480775418397
2.528368862348542,0.5755068527698903
2.5409478119124653,0.5651745667653929
2.5535267614763884,0.5547528543841173
2.5661057110403114,0.5442433646315792
2.5786846606042344,0.5336477604021226
2.5912636101681574,0.5229677182158028
2.6038425597320805,0.5122049279531147
2.6164215092960035,0.5013610925876063
2.629000458859927,0.4904379279164206
2.64157940842385,0.47943716228880995
2.654158357987773,0.4683605363326608
2.666737307551696,0.4572098026790794
2.679316257115619,0.44598672568507636
2.691895206679542,0.4346930811543961
2.7044741562434655,0.4233306560565345
2.7170531058073886,0.4119012482439928
2.7296320553713116,0.40040666616780407
2.7422110049352346,0.3888487285913878
2.7547899544991576,0.37722926430277026
2.7673689040630807,0.36555011182521946
2.779947853627004,0.3538131191263388
2.792526803190927,0.3420201433256689
2.80510575275485,0.330173050400837
2.817684702318773,0.3182737148923088
2.8302636518826962,0.3063240196067838
2.8428426014466193,0.29432585531928224
2.8554215510105423,0.2822811204739722
2.8680005005744658,0.27019172088378224
2.880579450138389,0.25805956942885044
2.893158399702312,0.24588658575385056
2.905737349266235,0.23367469596425278
2.918316298830158,0.22142583232155955
2.930895248394081,0.20914193293756786
2.9434741979580044,0.19682494146770554
2.9560531475219274,0.18447680680349254
2.9686320970858504,0.17209948276416928
2.9812110466497734,0.15969492778754976
2.9937899962136965,0.14726510462014156
3.0063689457776195,0.1348119800065847
3.018947895341543,0.12233752437845731
3.031526844905466,0.10984371154250018
3.044105794469389,0.09733251836830287
3.056684744033312,0.0848059244755095
3.069263693597235,0.07226591192058739
3.081842643161158,0.05971446488321034
3.094421592725081,0.04715356935230619
3.1070005422890046,0.034585212811817465
3.1195794918529276,0.022011383926227784
3.1321584414168506,0.009434072225897046
3.1447373909807737,-0.0031447322077359985
3.1573163405446967,-0.015723039057040564
3.1698952901086197,-0.02829885808311759
3.182474239672543,-0.04087019944071145
3.195053189236466,-0.053435073993057226
3.207632138800389,-0.06599149362662023
3.2202110883643122,-0.07853747156566927
3.2327900379282353,-0.09107102268664041
3.2453689874921583,-0.10359016383223883
3.2579479370560813,-0.11609291412522968
3.270526886620005,-0.12857729528186848
3.283105836183928,-0.14104133192491908
3.295684785747851,-0.15348305189621594
3.308263735311774,-0.16590048656871298
3.320842684875697,-0.1782916711579755
3.33342163443962,-0.19065464503306404
3.3460005840035434,-0.20298745202676116
3.3585795335674664,-0.2152881407450901
3.3711584831313894,-0.2275547648760821
3.3837374326953125,-0.23978538349773562
3.3963163822592355,-0.25197806138512474
3.4088953318231585,-0.2641308693166058
3.4214742813870815,-0.2762418843790738
3.434053230951005,-0.2883091902722216
3.446632180514928,-0.3003308776117502
3.459211130078851,-0.31230504423148914
3.471790079642774,-0.32422979548437053
3.484369029206697,-0.33610324454221563
3.49694797877062,-0.34792351269428334
3.5095269283345436,-0.3596887296445355
3.5221058778984666,-0.3713970338075679
3.5346848274623897,-0.3830465726031674
3.5472637770263127,-0.3946355027494405
3.5598427265902357,-0.406161990554472
3.5724216761541587,-0.41762421220646645
3.585000625718082,-0.4290203540623263
3.5975795752820052,-0.44034861293461913
3.6101585248459283,-0.4516071963768948
3.6227374744098513,-0.46279432296729867
3.6353164239737743,-0.47390822259044274
3.6478953735376973,-0.4849471367174873
3.6604743231016204,-0.4959093186843889
3.673053272665544,-0.5067930339682724
3.685632222229467,-0.5175965604618782
3.69821117179339,-0.5283181887460511
3.710790121357313,-0.538956222360216
3.723369070921236,-0.5495089780708056
3.735948020485159,-0.5599747861375949
3.7485269700490824,-0.5703519905779012
3.7611059196130054,-0.5806389494286053
3.7736848691769285,-0.5908340350059578
3.7862638187408515,-0.6009356341631226
3.7988427683047745,-0.6109421485454225
3.8114217178686975,-0.6208519948432432
3.824000667432621,-0.630663605042557
3.836579616996544,-0.6403754266730258
3.849158566560467,-0.6499859230536464
3.86173751612439,-0.6594935735358955
3.874316465688313,-0.6688968737443391
3.886895415252236,-0.6781943358146659
3.899474364816159,-0.6873844886291098
3.9120533143800826,-0.6964658780492216
3.9246322639440057,-0.7054370671459529
3.9372112135079287,-0.7142966364270207
3.9497901630718517,-0.723043184061509
3.9623691126357747,-0.731675326101678
3.9749480621996978,-0.7401916967019432
3.9875270117636212,-0.7485909483349905
4.000105961327544,-0.7568717520049916
4.012684910891467,-0.7650327974578897
4.02526386045539,-0.7730727933887175
4.037842810019313,-0.7809904676459172
4.050421759583236,-0.788784567432631
4.063000709147159,-0.7964538595049286
4.075579658711082,-0.8039971303669401
4.088158608275005,-0.8114131864628653
4.1007375578389285,-0.8187008543658276
4.113316507402852,-0.8258589809635432
4.125895456966775,-0.8328864336407734
4.138474406530698,-0.8397821004585396
4.1510533560946214,-0.8465448903300604
4.1636323056585445,-0.8531737331933926
4.1762112552224675,-0.8596675801807451
4.1887902047863905,-0.8660254037844384
4.2013691543503136,-0.872246198019486
4.213948103914237,-0.8783289785827684
4.22652705347816,-0.8842727830087774
4.239106003042083,-0.8900766708219056
4.251684952606006,-0.895739723685255
4.264263902169929,-0.9012610455459443
4.276842851733853,-0.9066397627768893
4.289421801297776,-0.9118750243150336
4.302000750861699,-0.9169660017960133
4.314579700425622,-0.921911889685225
4.327158649989545,-0.9267119054052849
4.339737599553468,-0.931365289459854
4.352316549117391,-0.9358713055538118
4.364895498681314,-0.9402292407097588
4.377474448245237,-0.9444384053808287
4.39005339780916,-0.948498133559795
4.402632347373083,-0.9524077828844512
4.415211296937006,-0.9561667347392507
4.42779024650093,-0.959774394353189
4.440369196064853,-0.9632301908939126
4.452948145628776,-0.9665335775580413
4.465527095192699,-0.9696840316576876
4.478106044756622,-0.97268105470316
4.490684994320545,-0.9755241724818386
4.503263943884468,-0.9782129351332083
4.515842893448391,-0.9807469172200395
4.528421843012314,-0.9831257177957041
4.541000792576237,-0.9853489604676163
4.55357974214016,-0.9874162934567888
4.566158691704083,-0.9893273896534934
4.578737641268006,-0.9910819466690195
4.59131659083193,-0.9926796868835203
4.603895540395853,-0.9941203574899392
4.616474489959776,-0.9954037305340125
4.629053439523699,-0.9965296029503367
4.641632389087622,-0.9974977965944997
4.654211338651545,-0.9983081582712682
4.666790288215468,-0.9989605597588274
4.679369237779391,-0.9994548978290693
4.691948187343314,-0.9997910942639261
4.704527136907237,-0.9999690958677468
4.71710608647116,-0.999988874475714
4.729685036035083,-0.9998504269583004
4.742263985599006,-0.9995537752217639
4.75484293516293,-0.9990989662046815
4.767421884726853,-0.9984860718705224
4.780000834290776,-0.9977151891962615
4.792579783854699,-0.9967864401570343
4.805158733418622,-0.9956999717068378
4.817737682982545,-0.9944559557552776
4.830316632546468,-0.9930545891403677
4.842895582110391,-0.9914960935973849
4.855474531674314,-0.9897807157237836
4.8680534812382374,-0.9879087269401782
4.8806324308021605,-0.9858804234473959
4.8932113803660835,-0.9836961261796103
4.9057903299300065,-0.9813561807535597
4.91836927949393,-0.9788609574138615
4.9309482290578535,-0.9762108509744296
4.9435271786217765,-0.9734062807560028
4.9561061281856995,-0.9704476905197971
4.9686850777496225,-0.9673355483972903
4.981264027313546,-0.9640703468161508
4.993842976877469,-0.9606526024223212
5.006421926441392,-0.957082855998271
5.019000876005315,-0.9533616723774295
5.031579825569238,-0.9494896403548136
5.044158775133161,-0.9454673725938637
5.056737724697084,-0.9412955055295036
5.069316674261007,-0.9369746992674384
5.081895623824931,-0.9325056374797075
5.094474573388854,-0.9278890272965095
5.107053522952777,-0.9231255991943125
5.1196324725167,-0.9182161068802742
5.132211422080623,-0.9131613271729835
5.144790371644546,-0.9079620598795464
5.157369321208469,-0.9026191276690343
5.169948270772392,-0.8971333759423143
5.182527220336315,-0.8915056726982843
