x,y
0.5604525428613534,0.46126344775471295
0.8752022609058048,0.5859674980591725
0.4663189199724719,0.4203202415484796
0.22860754594199617,0.3422240544944104
0.3109309646593751,0.3482351279862737
0.9229666465213568,0.6415242021376588
0.7255866087067381,0.4982086106974199
0.3006037218282347,0.3941541381813462
0.40199139492936176,0.45743706660578365
0.9402885076839624,0.5891291348465453
0.8293132871184329,0.5537535324164455
0.7388263064167581,0.5936937129019761
0.7392793105358005,0.5342654411534944
0.9114676399016921,0.5697254730215152
0.5214265341055372,0.4306996833374102
0.20837025798548303,0.30095573607672793
0.7425783809876749,0.5322490971804223
0.0748357375631028,0.28741603837166524
0.10029461915507698,0.27260362809511257
0.8523499609640159,0.5601534424967206
0.7322631558825298,0.5652921913187485
0.22431444559610458,0.3685675579565461
0.35230112538825853,0.4243528267905803
0.5338466229658931,0.49011185727105966
0.821194465320549,0.5872083320853689
0.9339076377722243,0.605285636846155
0.4939168291648032,0.4392446152143078
0.7907179867269827,0.5712723931920995
0.962516861823581,0.6469083500813707
0.042598208012185834,0.24543311894087164
0.9986637380287164,0.694319394407834
0.6776928338540258,0.4882917963009633
0.9518868909244221,0.6240427938510861
0.8913705374444768,0.5567224536396855
0.76870395391737,0.5283463814746532
0.08632791892254355,0.3111641704681102
0.9355861912885596,0.647527581044169
0.8666030681120952,0.617971524080843
0.5350695772418453,0.4332655811108294
0.06996938503652095,0.3023821323145749
0.4942752701643146,0.47884410822403234
0.19807891767964236,0.3759672254001375
0.6454402539848801,0.5234984757731012
0.2632903879656435,0.3270521186488373
0.7792056476892363,0.5283248493563557
0.7011565303928673,0.5324395015730493
0.9363543774058295,0.669770660466058
0.3831733871473215,0.3987694042002805
0.2978779831282691,0.36400328760941536
0.025742996997909273,0.24736282851430935
